date,sku,promo_flag,p10,p50,p90,SK,category
2025-08-31,14001,0,7.42,9.33,12.59,1,140-Воротки
2025-08-31,14003,0,4.24,10.65,24.23,1,140-Воротки
2025-08-31,14005,0,8.13,12.0,32.62,1,140-Воротки
2025-08-31,14007,0,363.33,317.84,368.77,1,140-Воротки
2025-08-31,14008,0,102.26,110.52,57.98,1,140-Воротки
2025-08-31,14009,0,192.32,384.37,277.64,1,140-Воротки
2025-08-31,14025,0,115.6,97.89,31.97,1,140-Воротки
2025-08-31,14026,0,23.28,31.92,29.69,1,140-Воротки
2025-08-31,14027,0,121.28,106.51,88.12,1,140-Воротки
2025-08-31,14028,0,113.07,40.89,38.7,1,140-Воротки
2025-08-31,14029,0,8.76,26.81,13.7,1,140-Воротки
2025-08-31,14030,0,20.68,24.15,24.11,1,140-Воротки
2025-08-31,14041,0,99.78,30.5,32.62,1,140-Воротки
2025-08-31,14042,0,9.96,19.23,13.27,1,140-Воротки
2025-08-31,14043,0,143.47,101.73,60.68,1,140-Воротки
2025-08-31,14044,0,10.53,28.25,33.75,1,140-Воротки
2025-08-31,14045,0,11.57,27.73,32.39,1,140-Воротки
2025-08-31,14046,0,3.3,7.24,2.0,1,140-Воротки
2025-08-31,14047,0,0.6,4.46,0.0,1,140-Воротки
2025-08-31,14066,0,130.36,54.89,40.27,1,140-Воротки
2025-08-31,14070,0,155.58,105.62,84.43,1,140-Воротки
2025-08-31,14072,0,12.3,34.2,33.18,1,140-Воротки
2025-08-31,14074,0,142.66,92.69,59.01,1,140-Воротки
2025-08-31,14082,0,128.4,54.39,43.92,1,140-Воротки
2025-08-31,14084,0,12.75,21.9,35.1,1,140-Воротки
2025-08-31,14086,0,144.53,120.66,95.66,1,140-Воротки
2025-08-31,14090,0,105.44,39.73,32.04,1,140-Воротки
2025-08-31,14092,0,7.15,35.96,20.12,1,140-Воротки
2025-08-31,14135,0,14.66,29.79,43.13,1,140-Воротки
2025-08-31,14136,0,10.07,5.58,0.0,1,140-Воротки
2025-08-31,14137,0,78.81,37.75,22.47,1,140-Воротки
2025-08-31,26981,0,137.55,143.44,129.35,1,269-УШМ
2025-08-31,26982,0,202.52,113.37,121.7,1,269-УШМ
2025-08-31,51018,0,175.53,27.8,28.93,1,510-Домкраты гидравлические подкатные
2025-08-31,51019,0,8.88,14.21,13.0,1,510-Домкраты гидравлические подкатные
2025-08-31,51020,0,147.22,94.68,50.02,1,510-Домкраты гидравлические подкатные
2025-08-31,51028,0,118.25,111.53,75.31,1,510-Домкраты гидравлические подкатные
2025-08-31,51035,0,8.1,17.99,39.6,1,510-Домкраты гидравлические подкатные
2025-08-31,51040,0,97.52,85.05,69.4,1,510-Домкраты гидравлические подкатные
2025-08-31,51045,0,4.5,10.98,23.19,1,510-Домкраты гидравлические подкатные
2025-08-31,51047,0,3.75,7.39,23.04,1,510-Домкраты гидравлические подкатные
2025-08-31,51127,0,114.06,35.61,33.76,1,510-Домкраты гидравлические подкатные
2025-08-31,51128,0,8.31,16.36,22.72,1,510-Домкраты гидравлические подкатные
2025-08-31,51129,0,92.96,76.91,54.22,1,510-Домкраты гидравлические подкатные
2025-08-31,51130,0,100.48,54.01,36.5,1,510-Домкраты гидравлические подкатные
2025-08-31,51131,0,83.38,36.04,37.2,1,510-Домкраты гидравлические подкатные
2025-08-31,51132,0,151.34,104.07,74.64,1,510-Домкраты гидравлические подкатные
2025-08-31,51133,0,84.96,69.93,20.41,1,510-Домкраты гидравлические подкатные
2025-08-31,51134,0,104.39,64.15,61.69,1,510-Домкраты гидравлические подкатные
2025-08-31,51135,0,8.35,32.7,34.9,1,510-Домкраты гидравлические подкатные
2025-08-31,51136,0,166.3,142.21,102.97,1,510-Домкраты гидравлические подкатные
2025-08-31,51137,0,85.15,30.29,31.16,1,510-Домкраты гидравлические подкатные
2025-08-31,51152,0,106.41,84.1,70.75,1,510-Домкраты гидравлические подкатные
2025-08-31,51153,0,7.47,21.97,15.78,1,510-Домкраты гидравлические подкатные
2025-08-31,51154,0,10.58,14.02,5.84,1,510-Домкраты гидравлические подкатные
2025-08-31,51155,0,1.46,19.84,6.36,1,510-Домкраты гидравлические подкатные
2025-08-31,51156,0,82.06,29.16,18.22,1,510-Домкраты гидравлические подкатные
2025-08-31,51157,0,4.33,10.13,3.87,1,510-Домкраты гидравлические подкатные
2025-08-31,73752,0,951.75,1460.6,2073.26,1,"743-Круги абразивные армированные ""Сибртех, MATRIX, DENZEL, GROSS"""
2025-08-31,73753,0,538.1,533.7,770.33,1,"743-Круги абразивные армированные ""Сибртех, MATRIX, DENZEL, GROSS"""
2025-08-31,73754,0,282.62,356.75,554.41,1,"743-Круги абразивные армированные ""Сибртех, MATRIX, DENZEL, GROSS"""
2025-08-31,73761,0,12689.44,14144.5,23280.27,1,"743-Круги абразивные армированные ""Сибртех, MATRIX, DENZEL, GROSS"""
2025-08-31,73762,0,8800.88,10718.7,24220.86,1,"743-Круги абразивные армированные ""Сибртех, MATRIX, DENZEL, GROSS"""
2025-08-31,73763,0,6554.81,8445.29,21564.74,1,"743-Круги абразивные армированные ""Сибртех, MATRIX, DENZEL, GROSS"""
2025-08-31,73773,0,860.02,1378.43,1919.47,1,"743-Круги абразивные армированные ""Сибртех, MATRIX, DENZEL, GROSS"""
2025-08-31,73784,0,632.63,672.74,1103.62,1,"743-Круги абразивные армированные ""Сибртех, MATRIX, DENZEL, GROSS"""
2025-08-31,73792,0,4593.87,6397.34,19531.8,1,"743-Круги абразивные армированные ""Сибртех, MATRIX, DENZEL, GROSS"""
2025-08-31,74326,0,184.2,104.47,169.2,1,"743-Круги абразивные армированные ""Сибртех, MATRIX, DENZEL, GROSS"""
2025-08-31,74361,0,578.05,645.01,1566.29,1,"743-Круги абразивные армированные ""Сибртех, MATRIX, DENZEL, GROSS"""
2025-08-31,74362,0,330.78,378.96,410.15,1,"743-Круги абразивные армированные ""Сибртех, MATRIX, DENZEL, GROSS"""
2025-08-31,74368,0,10876.94,11334.76,19656.43,1,"743-Круги абразивные армированные ""Сибртех, MATRIX, DENZEL, GROSS"""
2025-08-31,74369,0,8115.97,8995.34,18583.41,1,"743-Круги абразивные армированные ""Сибртех, MATRIX, DENZEL, GROSS"""
2025-08-31,74370,0,1771.74,2048.94,3693.57,1,"743-Круги абразивные армированные ""Сибртех, MATRIX, DENZEL, GROSS"""
2025-08-31,74376,0,1026.76,1699.77,2636.83,1,"743-Круги абразивные армированные ""Сибртех, MATRIX, DENZEL, GROSS"""
2025-08-31,74382,0,809.81,1124.07,1780.55,1,"743-Круги абразивные армированные ""Сибртех, MATRIX, DENZEL, GROSS"""
2025-08-31,74387,0,2750.6,3042.15,7180.46,1,"743-Круги абразивные армированные ""Сибртех, MATRIX, DENZEL, GROSS"""
2025-08-31,74388,0,850.74,1439.83,3943.24,1,"743-Круги абразивные армированные ""Сибртех, MATRIX, DENZEL, GROSS"""
2025-08-31,74389,0,1427.04,1788.09,2609.6,1,"743-Круги абразивные армированные ""Сибртех, MATRIX, DENZEL, GROSS"""
2025-08-31,74394,0,1035.3,1430.81,2063.81,1,"743-Круги абразивные армированные ""Сибртех, MATRIX, DENZEL, GROSS"""
2025-08-31,74400,0,1817.06,2362.58,7399.26,1,"743-Круги абразивные армированные ""Сибртех, MATRIX, DENZEL, GROSS"""
2025-08-31,140205,0,292.54,289.44,278.78,1,140-Воротки
2025-08-31,140405,0,156.18,126.19,151.71,1,140-Воротки
2025-08-31,140605,0,290.94,280.69,366.48,1,140-Воротки
2025-08-31,510084,0,119.33,78.66,72.84,1,510-Домкраты гидравлические подкатные
2025-08-31,510085,0,136.2,97.04,62.03,1,510-Домкраты гидравлические подкатные
2025-08-31,510105,0,18.35,27.41,30.01,1,510-Домкраты гидравлические подкатные
2025-08-31,510345,0,13.78,51.21,47.5,1,510-Домкраты гидравлические подкатные
2025-08-31,737610,0,155.59,310.03,448.32,1,"743-Круги абразивные армированные ""Сибртех, MATRIX, DENZEL, GROSS"""
2025-08-31,737920,0,15.0,41.86,40.47,1,"743-Круги абразивные армированные ""Сибртех, MATRIX, DENZEL, GROSS"""
2025-08-31,743097,0,962.3,2107.17,2745.56,1,"743-Круги абразивные армированные ""Сибртех, MATRIX, DENZEL, GROSS"""
2025-08-31,743107,0,1296.94,1408.62,1619.5,1,"743-Круги абразивные армированные ""Сибртех, MATRIX, DENZEL, GROSS"""
2025-08-31,743117,0,273.73,358.66,405.96,1,"743-Круги абразивные армированные ""Сибртех, MATRIX, DENZEL, GROSS"""
2025-08-31,743127,0,76.5,127.63,183.34,1,"743-Круги абразивные армированные ""Сибртех, MATRIX, DENZEL, GROSS"""
2025-08-31,743137,0,14400.98,16230.14,29544.9,1,"743-Круги абразивные армированные ""Сибртех, MATRIX, DENZEL, GROSS"""
2025-08-31,743147,0,24335.51,26003.52,36455.34,1,"743-Круги абразивные армированные ""Сибртех, MATRIX, DENZEL, GROSS"""
2025-08-31,743157,0,4866.5,6819.67,20494.12,1,"743-Круги абразивные армированные ""Сибртех, MATRIX, DENZEL, GROSS"""
2025-08-31,743167,0,1034.54,1481.43,2984.84,1,"743-Круги абразивные армированные ""Сибртех, MATRIX, DENZEL, GROSS"""
2025-08-31,743177,0,51.14,141.82,100.44,1,"743-Круги абразивные армированные ""Сибртех, MATRIX, DENZEL, GROSS"""
2025-08-31,743187,0,194.41,226.52,413.5,1,"743-Круги абразивные армированные ""Сибртех, MATRIX, DENZEL, GROSS"""
2025-08-31,743197,0,981.98,2155.99,4451.54,1,"743-Круги абразивные армированные ""Сибртех, MATRIX, DENZEL, GROSS"""
2025-08-31,743207,0,261.27,472.51,486.3,1,"743-Круги абразивные армированные ""Сибртех, MATRIX, DENZEL, GROSS"""
2025-08-31,743227,0,1308.61,2186.42,4319.35,1,"743-Круги абразивные армированные ""Сибртех, MATRIX, DENZEL, GROSS"""
2025-08-31,743237,0,7888.16,8588.53,12329.34,1,"743-Круги абразивные армированные ""Сибртех, MATRIX, DENZEL, GROSS"""
2025-08-31,743247,0,8664.61,8493.22,12491.09,1,"743-Круги абразивные армированные ""Сибртех, MATRIX, DENZEL, GROSS"""
2025-08-31,743267,0,128.22,56.1,244.35,1,"743-Круги абразивные армированные ""Сибртех, MATRIX, DENZEL, GROSS"""
2025-08-31,743307,0,747.74,1015.82,1484.39,1,"743-Круги абразивные армированные ""Сибртех, MATRIX, DENZEL, GROSS"""
2025-08-31,743317,0,710.44,724.87,894.14,1,"743-Круги абразивные армированные ""Сибртех, MATRIX, DENZEL, GROSS"""
2025-08-31,743327,0,1031.42,2335.91,6066.01,1,"743-Круги абразивные армированные ""Сибртех, MATRIX, DENZEL, GROSS"""
2025-08-31,743337,0,5299.23,6396.12,13829.64,1,"743-Круги абразивные армированные ""Сибртех, MATRIX, DENZEL, GROSS"""
2025-08-31,743347,0,645.62,693.88,772.56,1,"743-Круги абразивные армированные ""Сибртех, MATRIX, DENZEL, GROSS"""
2025-08-31,743657,0,274.64,482.78,337.54,1,"743-Круги абразивные армированные ""Сибртех, MATRIX, DENZEL, GROSS"""
2025-08-31,743667,0,1300.9,2977.68,4259.56,1,"743-Круги абразивные армированные ""Сибртех, MATRIX, DENZEL, GROSS"""
2025-08-31,743677,0,298.12,336.23,430.87,1,"743-Круги абразивные армированные ""Сибртех, MATRIX, DENZEL, GROSS"""
2025-08-31,743680,0,31.86,50.14,180.86,1,"743-Круги абразивные армированные ""Сибртех, MATRIX, DENZEL, GROSS"""
2025-08-31,743687,0,144.9,339.02,225.32,1,"743-Круги абразивные армированные ""Сибртех, MATRIX, DENZEL, GROSS"""
2025-08-31,743890,0,39.14,61.72,36.2,1,"743-Круги абразивные армированные ""Сибртех, MATRIX, DENZEL, GROSS"""
2025-08-31,744007,0,1461.24,2150.94,2092.7,1,"743-Круги абразивные армированные ""Сибртех, MATRIX, DENZEL, GROSS"""
2025-08-31,7431370,0,9.46,13.39,73.58,1,"743-Круги абразивные армированные ""Сибртех, MATRIX, DENZEL, GROSS"""
2025-08-31,7432470,0,12.57,18.6,28.68,1,"743-Круги абразивные армированные ""Сибртех, MATRIX, DENZEL, GROSS"""
2025-09-30,14001,0,12.85,29.27,14.23,1,140-Воротки
2025-09-30,14003,0,3.82,10.59,15.73,1,140-Воротки
2025-09-30,14005,0,5.68,13.69,19.31,1,140-Воротки
2025-09-30,14007,0,384.26,247.06,237.23,1,140-Воротки
2025-09-30,14008,0,134.97,96.41,89.61,1,140-Воротки
2025-09-30,14009,0,285.7,338.87,374.99,1,140-Воротки
2025-09-30,14025,0,139.47,131.06,113.26,1,140-Воротки
2025-09-30,14026,0,19.42,33.5,33.08,1,140-Воротки
2025-09-30,14027,0,131.71,121.79,110.78,1,140-Воротки
2025-09-30,14028,0,130.74,55.36,45.06,1,140-Воротки
2025-09-30,14029,0,9.97,20.5,16.42,1,140-Воротки
2025-09-30,14030,0,11.1,27.73,36.11,1,140-Воротки
2025-09-30,14041,0,113.22,47.03,51.58,1,140-Воротки
2025-09-30,14042,0,10.84,27.59,18.17,1,140-Воротки
2025-09-30,14043,0,139.13,83.27,51.27,1,140-Воротки
2025-09-30,14044,0,5.35,36.16,51.09,1,140-Воротки
2025-09-30,14045,0,15.82,32.91,46.43,1,140-Воротки
2025-09-30,14046,0,6.55,9.75,10.03,1,140-Воротки
2025-09-30,14047,0,0.34,3.94,0.0,1,140-Воротки
2025-09-30,14066,0,119.68,48.33,38.55,1,140-Воротки
2025-09-30,14070,0,129.06,125.97,88.69,1,140-Воротки
2025-09-30,14072,0,92.82,57.16,44.01,1,140-Воротки
2025-09-30,14074,0,140.85,75.63,45.61,1,140-Воротки
2025-09-30,14082,0,144.95,106.29,72.3,1,140-Воротки
2025-09-30,14084,0,9.7,25.38,14.74,1,140-Воротки
2025-09-30,14086,0,165.34,171.58,66.91,1,140-Воротки
2025-09-30,14090,0,131.41,101.79,63.25,1,140-Воротки
2025-09-30,14092,0,13.98,27.66,34.86,1,140-Воротки
2025-09-30,14135,0,4.94,10.32,7.86,1,140-Воротки
2025-09-30,14136,0,10.28,7.33,0.0,1,140-Воротки
2025-09-30,14137,0,75.48,28.74,23.98,1,140-Воротки
2025-09-30,26981,0,171.54,170.55,249.98,1,269-УШМ
2025-09-30,26982,0,183.48,161.75,186.94,1,269-УШМ
2025-09-30,51018,0,137.2,32.49,37.9,1,510-Домкраты гидравлические подкатные
2025-09-30,51019,0,5.15,16.62,38.07,1,510-Домкраты гидравлические подкатные
2025-09-30,51020,0,302.29,337.08,388.89,1,510-Домкраты гидравлические подкатные
2025-09-30,51028,0,222.54,202.18,209.83,1,510-Домкраты гидравлические подкатные
2025-09-30,51035,0,3.38,20.32,29.1,1,510-Домкраты гидравлические подкатные
2025-09-30,51040,0,116.33,143.61,76.29,1,510-Домкраты гидравлические подкатные
2025-09-30,51045,0,5.74,13.02,29.45,1,510-Домкраты гидравлические подкатные
2025-09-30,51047,0,3.66,11.99,24.6,1,510-Домкраты гидравлические подкатные
2025-09-30,51127,0,68.06,39.42,31.07,1,510-Домкраты гидравлические подкатные
2025-09-30,51128,0,10.72,34.56,30.91,1,510-Домкраты гидравлические подкатные
2025-09-30,51129,0,131.66,90.84,68.6,1,510-Домкраты гидравлические подкатные
2025-09-30,51130,0,145.47,104.81,83.35,1,510-Домкраты гидравлические подкатные
2025-09-30,51131,0,112.06,68.56,61.15,1,510-Домкраты гидравлические подкатные
2025-09-30,51132,0,131.72,129.37,103.3,1,510-Домкраты гидравлические подкатные
2025-09-30,51133,0,121.16,121.44,56.19,1,510-Домкраты гидравлические подкатные
2025-09-30,51134,0,136.25,92.21,69.88,1,510-Домкраты гидравлические подкатные
2025-09-30,51135,0,10.76,36.82,42.83,1,510-Домкраты гидравлические подкатные
2025-09-30,51136,0,497.46,333.0,267.54,1,510-Домкраты гидравлические подкатные
2025-09-30,51137,0,107.31,69.43,53.34,1,510-Домкраты гидравлические подкатные
2025-09-30,51152,0,147.05,99.84,136.1,1,510-Домкраты гидравлические подкатные
2025-09-30,51153,0,15.81,29.53,26.23,1,510-Домкраты гидравлические подкатные
2025-09-30,51154,0,2.5,11.89,8.28,1,510-Домкраты гидравлические подкатные
2025-09-30,51155,0,9.87,13.85,9.96,1,510-Домкраты гидравлические подкатные
2025-09-30,51156,0,13.79,50.46,54.22,1,510-Домкраты гидравлические подкатные
2025-09-30,51157,0,8.03,19.84,14.38,1,510-Домкраты гидравлические подкатные
2025-09-30,73752,0,2042.72,2539.76,4207.88,1,"743-Круги абразивные армированные ""Сибртех, MATRIX, DENZEL, GROSS"""
2025-09-30,73753,0,1038.24,1134.52,1171.48,1,"743-Круги абразивные армированные ""Сибртех, MATRIX, DENZEL, GROSS"""
2025-09-30,73754,0,779.03,846.07,1001.84,1,"743-Круги абразивные армированные ""Сибртех, MATRIX, DENZEL, GROSS"""
2025-09-30,73761,0,23312.43,24870.17,37618.68,1,"743-Круги абразивные армированные ""Сибртех, MATRIX, DENZEL, GROSS"""
2025-09-30,73762,0,23663.03,25228.41,38738.33,1,"743-Круги абразивные армированные ""Сибртех, MATRIX, DENZEL, GROSS"""
2025-09-30,73763,0,7832.74,9406.56,22732.61,1,"743-Круги абразивные армированные ""Сибртех, MATRIX, DENZEL, GROSS"""
2025-09-30,73773,0,2491.82,3001.47,4192.85,1,"743-Круги абразивные армированные ""Сибртех, MATRIX, DENZEL, GROSS"""
2025-09-30,73784,0,1401.88,1409.25,2147.96,1,"743-Круги абразивные армированные ""Сибртех, MATRIX, DENZEL, GROSS"""
2025-09-30,73792,0,9967.1,11421.19,23888.06,1,"743-Круги абразивные армированные ""Сибртех, MATRIX, DENZEL, GROSS"""
2025-09-30,74326,0,116.45,175.3,228.37,1,"743-Круги абразивные армированные ""Сибртех, MATRIX, DENZEL, GROSS"""
2025-09-30,74361,0,1076.61,1135.95,1857.64,1,"743-Круги абразивные армированные ""Сибртех, MATRIX, DENZEL, GROSS"""
2025-09-30,74362,0,355.02,543.23,599.14,1,"743-Круги абразивные армированные ""Сибртех, MATRIX, DENZEL, GROSS"""
2025-09-30,74368,0,19775.3,21162.51,29162.7,1,"743-Круги абразивные армированные ""Сибртех, MATRIX, DENZEL, GROSS"""
2025-09-30,74369,0,14651.52,16254.92,29869.68,1,"743-Круги абразивные армированные ""Сибртех, MATRIX, DENZEL, GROSS"""
2025-09-30,74370,0,2036.27,3011.69,4824.38,1,"743-Круги абразивные армированные ""Сибртех, MATRIX, DENZEL, GROSS"""
2025-09-30,74376,0,2875.74,4114.83,7471.52,1,"743-Круги абразивные армированные ""Сибртех, MATRIX, DENZEL, GROSS"""
2025-09-30,74382,0,2016.3,2288.94,3240.79,1,"743-Круги абразивные армированные ""Сибртех, MATRIX, DENZEL, GROSS"""
2025-09-30,74387,0,6225.17,7789.53,20353.03,1,"743-Круги абразивные армированные ""Сибртех, MATRIX, DENZEL, GROSS"""
2025-09-30,74388,0,2165.43,3558.67,4571.44,1,"743-Круги абразивные армированные ""Сибртех, MATRIX, DENZEL, GROSS"""
2025-09-30,74389,0,3078.32,3569.17,6639.04,1,"743-Круги абразивные армированные ""Сибртех, MATRIX, DENZEL, GROSS"""
2025-09-30,74394,0,1314.57,1733.71,2444.85,1,"743-Круги абразивные армированные ""Сибртех, MATRIX, DENZEL, GROSS"""
2025-09-30,74400,0,3482.54,5027.36,8778.97,1,"743-Круги абразивные армированные ""Сибртех, MATRIX, DENZEL, GROSS"""
2025-09-30,140205,0,249.75,213.55,299.26,1,140-Воротки
2025-09-30,140405,0,161.63,180.41,169.9,1,140-Воротки
2025-09-30,140605,0,413.35,422.57,586.32,1,140-Воротки
2025-09-30,510084,0,140.25,88.2,82.44,1,510-Домкраты гидравлические подкатные
2025-09-30,510085,0,146.24,107.84,64.1,1,510-Домкраты гидравлические подкатные
2025-09-30,510105,0,40.4,46.04,57.85,1,510-Домкраты гидравлические подкатные
2025-09-30,510345,0,89.09,46.58,40.48,1,510-Домкраты гидравлические подкатные
2025-09-30,737610,0,216.11,273.15,618.64,1,"743-Круги абразивные армированные ""Сибртех, MATRIX, DENZEL, GROSS"""
2025-09-30,737920,0,29.6,54.26,93.09,1,"743-Круги абразивные армированные ""Сибртех, MATRIX, DENZEL, GROSS"""
2025-09-30,743097,0,1871.74,2646.76,5858.69,1,"743-Круги абразивные армированные ""Сибртех, MATRIX, DENZEL, GROSS"""
2025-09-30,743107,0,1289.32,1345.28,1447.33,1,"743-Круги абразивные армированные ""Сибртех, MATRIX, DENZEL, GROSS"""
2025-09-30,743117,0,650.28,566.66,748.45,1,"743-Круги абразивные армированные ""Сибртех, MATRIX, DENZEL, GROSS"""
2025-09-30,743127,0,143.51,303.78,272.45,1,"743-Круги абразивные армированные ""Сибртех, MATRIX, DENZEL, GROSS"""
2025-09-30,743137,0,50080.85,51592.83,62267.4,1,"743-Круги абразивные армированные ""Сибртех, MATRIX, DENZEL, GROSS"""
2025-09-30,743147,0,41550.3,42982.8,54818.44,1,"743-Круги абразивные армированные ""Сибртех, MATRIX, DENZEL, GROSS"""
2025-09-30,743157,0,9496.0,11032.18,24485.33,1,"743-Круги абразивные армированные ""Сибртех, MATRIX, DENZEL, GROSS"""
2025-09-30,743167,0,2085.29,2465.91,6061.14,1,"743-Круги абразивные армированные ""Сибртех, MATRIX, DENZEL, GROSS"""
2025-09-30,743177,0,147.2,252.9,262.44,1,"743-Круги абразивные армированные ""Сибртех, MATRIX, DENZEL, GROSS"""
2025-09-30,743187,0,241.77,458.31,434.13,1,"743-Круги абразивные армированные ""Сибртех, MATRIX, DENZEL, GROSS"""
2025-09-30,743197,0,2009.01,2372.0,3686.94,1,"743-Круги абразивные армированные ""Сибртех, MATRIX, DENZEL, GROSS"""
2025-09-30,743207,0,1017.68,1087.16,1000.3,1,"743-Круги абразивные армированные ""Сибртех, MATRIX, DENZEL, GROSS"""
2025-09-30,743227,0,1623.71,1826.88,2304.97,1,"743-Круги абразивные армированные ""Сибртех, MATRIX, DENZEL, GROSS"""
2025-09-30,743237,0,16508.44,16610.81,19305.91,1,"743-Круги абразивные армированные ""Сибртех, MATRIX, DENZEL, GROSS"""
2025-09-30,743247,0,7042.99,6854.03,10655.64,1,"743-Круги абразивные армированные ""Сибртех, MATRIX, DENZEL, GROSS"""
2025-09-30,743267,0,98.45,98.64,407.42,1,"743-Круги абразивные армированные ""Сибртех, MATRIX, DENZEL, GROSS"""
2025-09-30,743307,0,857.06,935.64,1534.09,1,"743-Круги абразивные армированные ""Сибртех, MATRIX, DENZEL, GROSS"""
2025-09-30,743317,0,136.7,154.16,232.29,1,"743-Круги абразивные армированные ""Сибртех, MATRIX, DENZEL, GROSS"""
2025-09-30,743327,0,691.51,1690.09,3049.37,1,"743-Круги абразивные армированные ""Сибртех, MATRIX, DENZEL, GROSS"""
2025-09-30,743337,0,5535.36,6780.13,15283.25,1,"743-Круги абразивные армированные ""Сибртех, MATRIX, DENZEL, GROSS"""
2025-09-30,743347,0,1181.49,1224.18,972.4,1,"743-Круги абразивные армированные ""Сибртех, MATRIX, DENZEL, GROSS"""
2025-09-30,743657,0,655.91,679.0,802.23,1,"743-Круги абразивные армированные ""Сибртех, MATRIX, DENZEL, GROSS"""
2025-09-30,743667,0,2408.51,2674.46,5816.17,1,"743-Круги абразивные армированные ""Сибртех, MATRIX, DENZEL, GROSS"""
2025-09-30,743677,0,628.25,776.71,559.32,1,"743-Круги абразивные армированные ""Сибртех, MATRIX, DENZEL, GROSS"""
2025-09-30,743680,0,71.54,142.77,291.44,1,"743-Круги абразивные армированные ""Сибртех, MATRIX, DENZEL, GROSS"""
2025-09-30,743687,0,473.19,626.01,588.17,1,"743-Круги абразивные армированные ""Сибртех, MATRIX, DENZEL, GROSS"""
2025-09-30,743890,0,20.41,58.88,62.32,1,"743-Круги абразивные армированные ""Сибртех, MATRIX, DENZEL, GROSS"""
2025-09-30,744007,0,2694.5,3636.87,7478.01,1,"743-Круги абразивные армированные ""Сибртех, MATRIX, DENZEL, GROSS"""
2025-09-30,7431370,0,27.63,0.0,233.74,1,"743-Круги абразивные армированные ""Сибртех, MATRIX, DENZEL, GROSS"""
2025-09-30,7432470,0,20.6,42.9,76.26,1,"743-Круги абразивные армированные ""Сибртех, MATRIX, DENZEL, GROSS"""
2025-10-31,14001,0,5.18,14.05,25.52,1,140-Воротки
2025-10-31,14003,0,7.99,7.69,12.81,1,140-Воротки
2025-10-31,14005,0,3.58,3.75,12.33,1,140-Воротки
2025-10-31,14007,0,138.64,106.73,162.37,1,140-Воротки
2025-10-31,14008,0,116.28,128.86,105.3,1,140-Воротки
2025-10-31,14009,0,201.7,240.73,314.16,1,140-Воротки
2025-10-31,14025,0,121.13,137.82,150.78,1,140-Воротки
2025-10-31,14026,0,18.26,20.08,33.05,1,140-Воротки
2025-10-31,14027,0,116.66,139.1,134.74,1,140-Воротки
2025-10-31,14028,0,100.73,48.88,49.46,1,140-Воротки
2025-10-31,14029,0,10.51,26.21,28.32,1,140-Воротки
2025-10-31,14030,0,21.44,24.11,31.51,1,140-Воротки
2025-10-31,14041,0,96.11,61.28,51.22,1,140-Воротки
2025-10-31,14042,0,4.4,19.32,12.81,1,140-Воротки
2025-10-31,14043,0,119.72,78.86,64.4,1,140-Воротки
2025-10-31,14044,0,18.53,27.33,30.65,1,140-Воротки
2025-10-31,14045,0,23.47,46.11,28.58,1,140-Воротки
2025-10-31,14046,0,7.51,6.23,19.97,1,140-Воротки
2025-10-31,14047,0,1.22,3.6,0.0,1,140-Воротки
2025-10-31,14066,0,82.14,27.4,33.86,1,140-Воротки
2025-10-31,14070,0,126.13,127.48,94.29,1,140-Воротки
2025-10-31,14072,0,110.42,57.72,52.48,1,140-Воротки
2025-10-31,14074,0,128.07,77.7,57.09,1,140-Воротки
2025-10-31,14082,0,92.33,66.05,30.2,1,140-Воротки
2025-10-31,14084,0,24.05,31.75,24.03,1,140-Воротки
2025-10-31,14086,0,118.47,97.82,75.1,1,140-Воротки
2025-10-31,14090,0,123.17,58.37,39.96,1,140-Воротки
2025-10-31,14092,0,10.53,17.51,31.85,1,140-Воротки
2025-10-31,14135,0,8.81,15.3,13.47,1,140-Воротки
2025-10-31,14136,0,7.91,5.62,0.0,1,140-Воротки
2025-10-31,14137,0,96.32,46.05,28.21,1,140-Воротки
2025-10-31,26981,0,170.26,193.6,314.31,1,269-УШМ
2025-10-31,26982,0,103.57,151.29,153.44,1,269-УШМ
2025-10-31,51018,0,122.37,58.24,34.48,1,510-Домкраты гидравлические подкатные
2025-10-31,51019,0,10.5,9.66,33.06,1,510-Домкраты гидравлические подкатные
2025-10-31,51020,0,172.25,213.48,234.18,1,510-Домкраты гидравлические подкатные
2025-10-31,51028,0,156.59,189.44,184.53,1,510-Домкраты гидравлические подкатные
2025-10-31,51035,0,3.56,13.94,22.69,1,510-Домкраты гидравлические подкатные
2025-10-31,51040,0,81.36,97.29,83.62,1,510-Домкраты гидравлические подкатные
2025-10-31,51045,0,9.25,8.42,20.07,1,510-Домкраты гидравлические подкатные
2025-10-31,51047,0,9.25,9.63,10.86,1,510-Домкраты гидравлические подкатные
2025-10-31,51127,0,92.35,54.88,46.86,1,510-Домкраты гидравлические подкатные
2025-10-31,51128,0,14.36,22.04,27.05,1,510-Домкраты гидравлические подкатные
2025-10-31,51129,0,136.86,94.74,66.11,1,510-Домкраты гидравлические подкатные
2025-10-31,51130,0,160.6,111.38,90.3,1,510-Домкраты гидравлические подкатные
2025-10-31,51131,0,135.52,86.12,71.4,1,510-Домкраты гидравлические подкатные
2025-10-31,51132,0,162.33,145.79,135.14,1,510-Домкраты гидравлические подкатные
2025-10-31,51133,0,110.77,129.53,69.36,1,510-Домкраты гидравлические подкатные
2025-10-31,51134,0,125.51,95.23,63.16,1,510-Домкраты гидравлические подкатные
